melody_id,pitch_features.pitch_range,pitch_features.pitch_standard_deviation,pitch_features.pitch_entropy,pitch_features.mean_pitch,pitch_features.most_common_pitch,pitch_features.number_of_pitches,pitch_features.melodic_pitch_variety,pitch_features.dominant_spread,pitch_features.folded_fifths_pitch_class_histogram,pitch_features.pitch_class_kurtosis_after_folding,pitch_features.pitch_class_skewness_after_folding,pitch_features.pitch_class_variability_after_folding,interval_features.pitch_interval,interval_features.absolute_interval_range,interval_features.mean_absolute_interval,interval_features.modal_interval,interval_features.interval_entropy,interval_features.ivdist1,interval_features.interval_direction,interval_features.average_interval_span_by_melodic_arcs,interval_features.distance_between_most_prevalent_melodic_intervals,interval_features.melodic_interval_histogram,interval_features.melodic_large_intervals,interval_features.variable_melodic_intervals,interval_features.number_of_common_melodic_intervals,interval_features.prevalence_of_most_common_melodic_interval,contour_features.step_contour_global_variation,contour_features.step_contour_global_direction,contour_features.step_contour_local_variation,contour_features.interpolation_contour_global_direction,contour_features.interpolation_contour_mean_gradient,contour_features.interpolation_contour_gradient_std,contour_features.interpolation_contour_direction_changes,contour_features.interpolation_contour_class_label,duration_features.duration_range,duration_features.modal_duration,duration_features.duration_entropy,duration_features.length,duration_features.global_duration,duration_features.note_density,duration_features.ioi,duration_features.ioi_ratio,duration_features.ioi_contour,tonality_features.tonalness,tonality_features.tonal_clarity,tonality_features.tonal_spike,tonality_features.referent,tonality_features.inscale,narmour_features.registral_direction,narmour_features.proximity,narmour_features.closure,narmour_features.registral_return,narmour_features.intervallic_difference,melodic_movement_features.amount_of_arpeggiation,melodic_movement_features.chromatic_motion,melodic_movement_features.melodic_embellishment,melodic_movement_features.repeated_notes,melodic_movement_features.stepwise_motion,mtype_features.yules_k,mtype_features.simpsons_d,mtype_features.sichels_s,mtype_features.honores_h,mtype_features.mean_entropy,mtype_features.mean_productivity,corpus_features.tfdf_spearman,corpus_features.tfdf_kendall,corpus_features.mean_log_tfdf,corpus_features.norm_log_dist,corpus_features.max_log_df,corpus_features.min_log_df,corpus_features.mean_log_df,corpus_features.mean_df_entropy,corpus_features.mean_df_productivity,corpus_features.mean_df_yules_k,corpus_features.mean_df_simpsons_d,corpus_features.mean_df_sichels_s,corpus_features.mean_df_honores_h
282,14.0,5.4026112775934605,3.200910279509528,69.04761904761905,64.0,10,3.533333333333333,0,"{7: 1.0, 2: 5.0, 9: 1.0, 4: 6.0, 6: 2.0, 3: 5.0, 5: 1.0}",-0.503413061005106,0.3672769361362871,2.2314999074019015,"[0, 4, -2, 10, 0, 0, -11, 0, 4, -2, 10, 0, 0, -11, 0, 5, -3, 10, 0, 0]",11.0,3.6,0.0,2.3577174691301486,"{-11.0: 0.136986301369863, -3.0: 0.0273972602739726, -2.0: 0.0547945205479452, 0.0: 0.4931506849315068, 4.0: 0.136986301369863, 5.0: 0.0684931506849315, 10.0: 0.0821917808219178}","['same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same']",6.2,10,"{'-11.00--10.00': 2, '-10.00--9.00': 0, '-9.00--8.00': 0, '-8.00--7.00': 0, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 1, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 9, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 2, '5.00-6.00': 1, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 3}",0.0,0.0,5,0.45,5.64715688283715,0.42185538628524666,1.1428571428571428,1,7.2600000000000025,5.337788543206497,0.6,ddde,0.25,0.5,0.9852281360342515,21,3.0,7.0,"[0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5]","[1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0]","[0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1]",0.3755001262482435,1.1184842442762004,0.09925805558638899,4,0,0.0,6.0,0.0,0.0,1.0,0.85,0.0,0.0,0.45,0.1,46.625152251619966,0.049258255933952534,0.465530303030303,537.1762153466482,0.8077607373504815,0.27640608875129,0.6644771847214185,0.5798322726002961,0.96630548212457,0.09061918445539134,7.860185057472165,0.0,3.3354274830516237,2.8445140289812167,0.553030303030303,68.61225895316804,0.075,0.13839285714285715,754.5780334193496
283,14.0,5.399672451643156,3.2961483747476237,69.28571428571429,64.0,11,2.7142857142857144,0,"{0: 1.0, 7: 1.0, 2: 5.0, 4: 6.0, 6: 1.0, 8: 1.0, 3: 5.0, 5: 1.0}",-0.6515235457063708,-0.29576394049948224,2.496873044429772,"[0, 10, -8, 10, 0, 0, -11, 0, 4, -2, 10, 0, 0, -11, 0, 4, -2, 10, 0, 0]",11.0,4.1,0.0,2.195461844238322,"{-11.0: 0.136986301369863, -8.0: 0.0273972602739726, -2.0: 0.0547945205479452, 0.0: 0.4931506849315068, 4.0: 0.136986301369863, 10.0: 0.1506849315068493}","['same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same']",7.2,10,"{'-11.00--10.00': 2, '-10.00--9.00': 0, '-9.00--8.00': 0, '-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 9, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 2, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 4}",0.0,0.0,5,0.45,5.648194367173902,0.3744561101325514,1.3015873015873016,1,8.160000000000002,7.252242193626524,0.6,edde,0.25,0.5,0.9852281360342515,21,3.0,7.0,"[0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5]","[1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0]","[0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1]",0.36640983768623375,1.8871556323389886,0.10989249352094144,4,0,0.0,6.0,0.0,0.0,1.0,0.85,0.0,0.0,0.45,0.1,53.648465934391545,0.05667784657722738,0.5429292929292929,455.37171363712866,0.7845180716252157,0.20671654626762986,0.705177564009162,0.6140558602303248,0.9745965305491979,0.09651360544217688,7.860185057472165,0.6931471805599453,3.337194616088691,2.6820651914145994,0.5454545454545455,82.64462809917356,0.09090909090909091,0.07142857142857142,706.0469414350758
284,14.0,5.4523289662732735,3.200910279509528,69.28571428571429,64.0,10,3.533333333333333,0,"{2: 5.0, 4: 6.0, 6: 2.0, 1: 1.0, 8: 1.0, 3: 5.0, 5: 1.0}",-0.5034130610051064,0.3672769361362872,2.231499907401901,"[0, 4, -2, 10, 0, 0, -11, 0, 10, -8, 10, 0, 0, -11, 0, 4, -2, 10, 0, 0]",11.0,4.1,0.0,2.195461844238322,"{-11.0: 0.136986301369863, -8.0: 0.0273972602739726, -2.0: 0.0547945205479452, 0.0: 0.4931506849315068, 4.0: 0.136986301369863, 10.0: 0.1506849315068493}","['same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same']",7.2,10,"{'-11.00--10.00': 2, '-10.00--9.00': 0, '-9.00--8.00': 0, '-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 9, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 2, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 4}",0.0,0.0,5,0.45,5.681293832339162,0.4115788401936243,1.3015873015873016,1,8.160000000000002,7.252242193626523,0.6,ddde,0.25,0.5,0.9852281360342515,21,3.0,7.0,"[0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5]","[1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0]","[0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1]",0.25486019218845735,1.0393070264854398,0.07483738945533522,4,0,0.0,6.0,0.0,0.0,1.0,0.85,0.0,0.0,0.45,0.1,48.645048445391595,0.05136738906088751,0.4493978243978244,586.6829550737214,0.8055707373897816,0.2933178534571723,0.7667510899485908,0.6628721978259227,0.9666422018270211,0.09005883962780514,7.860185057472165,0.6931471805599453,3.160924787053441,2.73702827120756,0.525495337995338,79.71202748300651,0.087004662004662,0.07142857142857142,719.2822701536664
285,14.0,5.504481785589916,3.046381112945884,69.28571428571429,74.0,9,4.777777777777778,0,"{7: 1.0, 2: 6.0, 4: 6.0, 6: 2.0, 3: 5.0, 5: 1.0}",-1.1999999999999997,0.0,1.707825127659933,"[0, 4, -2, 10, 0, 0, -11, 0, 4, -2, 10, 0, 0, -11, 0, 10, -8, 10, 0, 0]",11.0,4.1,0.0,2.195461844238322,"{-11.0: 0.136986301369863, -8.0: 0.0273972602739726, -2.0: 0.0547945205479452, 0.0: 0.4931506849315068, 4.0: 0.136986301369863, 10.0: 0.1506849315068493}","['same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same']",7.2,10,"{'-11.00--10.00': 2, '-10.00--9.00': 0, '-9.00--8.00': 0, '-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 9, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 2, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 4}",0.0,0.0,5,0.45,5.714201572343681,0.4465102874011701,1.3015873015873016,1,8.160000000000002,7.252242193626523,0.6,ddde,0.25,0.5,0.9852281360342515,21,3.0,7.0,"[0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5]","[1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0]","[0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1]",0.3419193016455828,1.0051503226311713,0.0908172282414712,2,0,0.0,6.0,0.0,0.0,1.0,0.85,0.0,0.0,0.45,0.1,50.375152251619966,0.05320562435500516,0.47664141414141414,526.4771715125269,0.7983751332098338,0.26390608875128996,0.7427977351771533,0.6430279027846332,0.9660874713674306,0.09213711934617107,7.860185057472165,0.0,3.169750606708297,2.7439021760253297,0.5303030303030303,76.8767217630854,0.08409090909090908,0.10714285714285714,714.6131122060434
286,14.0,5.367239163278236,3.2368573034220742,69.04761904761905,74.0,10,2.642857142857143,0,"{7: 1.0, 2: 5.0, 4: 5.0, 6: 2.0, 8: 1.0, 3: 5.0, 5: 2.0}",-1.2000000000000002,0.0,2.0,"[0, 4, -1, 9, 0, 0, -11, 0, 4, -2, 10, 0, 0, -11, 0, 4, -2, 10, 0, 0]",11.0,3.4,0.0,2.3577174691301486,"{-11.0: 0.136986301369863, -2.0: 0.0547945205479452, -1.0: 0.0273972602739726, 0.0: 0.4931506849315068, 4.0: 0.2054794520547945, 9.0: 0.0273972602739726, 10.0: 0.0547945205479452}","['same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same']",5.8,4,"{'-11.00--10.00': 2, '-10.00--9.00': 0, '-9.00--8.00': 0, '-8.00--7.00': 0, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 2, '-1.00-0.00': 1, '0.00-1.00': 9, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 3, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 3}",0.0,0.0,5,0.45,5.624978298569249,0.4111883224837935,1.0793650793650793,1,6.893333333333334,4.779558042766619,0.6,ddde,0.25,0.5,0.9852281360342515,21,3.0,7.0,"[0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5]","[1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0]","[0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1]",0.24963077284994412,1.0220994475138125,0.08272151917022415,3,0,0.0,6.0,0.0,0.0,1.0,0.8,0.05,0.0,0.45,0.15,54.98165510719946,0.058081785345717236,0.42613636363636365,503.9181023576032,0.7820839679798866,0.236859305125559,0.691787006698768,0.608177111459902,0.9750147743384091,0.09064259324419424,7.860185057472165,0.6931471805599453,3.4250746308581625,2.8138567328001454,0.6011363636363636,64.75895316804407,0.0712121212121212,0.14285714285714285,1038.7300278625223
287,14.0,5.376104010439693,3.0697251603588867,69.04761904761905,64.0,9,4.0,0,"{7: 1.0, 2: 5.0, 4: 6.0, 6: 3.0, 8: 1.0, 3: 5.0}",-1.875000000000001,0.0,2.160246899469287,"[0, 4, -2, 10, 0, 0, -11, 0, 4, -1, 9, 0, 0, -11, 0, 4, -2, 10, 0, 0]",11.0,3.4,0.0,2.3577174691301486,"{-11.0: 0.136986301369863, -2.0: 0.0547945205479452, -1.0: 0.0273972602739726, 0.0: 0.4931506849315068, 4.0: 0.2054794520547945, 9.0: 0.0273972602739726, 10.0: 0.0547945205479452}","['same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same']",5.8,4,"{'-11.00--10.00': 2, '-10.00--9.00': 0, '-9.00--8.00': 0, '-8.00--7.00': 0, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 2, '-1.00-0.00': 1, '0.00-1.00': 9, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 3, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 3}",0.0,0.0,5,0.45,5.640170514931264,0.41645429158164643,1.0793650793650793,1,6.893333333333334,4.779558042766619,0.6,ddde,0.25,0.5,0.9852281360342515,21,3.0,7.0,"[0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5]","[1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0]","[0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1]",0.3599232791687215,1.1757124379410893,0.09186647407661891,4,0,0.0,6.0,0.0,0.0,1.0,0.8,0.05,0.0,0.45,0.15,54.98165510719946,0.058081785345717236,0.42613636363636365,503.9181023576032,0.7820839679798866,0.236859305125559,0.691787006698768,0.608177111459902,0.975014774338409,0.09064259324419423,7.860185057472165,0.6931471805599453,3.4250746308581625,2.8138567328001454,0.6011363636363636,64.75895316804407,0.0712121212121212,0.14285714285714285,1038.7300278625223
288,14.0,5.384954264086543,3.200910279509528,69.04761904761905,64.0,10,3.066666666666667,0,"{7: 2.0, 2: 5.0, 4: 6.0, 6: 1.0, 8: 1.0, 3: 5.0, 5: 1.0}",-1.2000000000000002,0.0,2.0,"[0, 4, -2, 10, 0, 0, -11, 0, 4, -2, 10, 0, 0, -11, 0, 4, -1, 9, 0, 0]",11.0,3.4,0.0,2.3577174691301486,"{-11.0: 0.136986301369863, -2.0: 0.0547945205479452, -1.0: 0.0273972602739726, 0.0: 0.4931506849315068, 4.0: 0.2054794520547945, 9.0: 0.0273972602739726, 10.0: 0.0547945205479452}","['same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same', 'down', 'same', 'up', 'down', 'up', 'same', 'same']",5.9,4,"{'-11.00--10.00': 2, '-10.00--9.00': 0, '-9.00--8.00': 0, '-8.00--7.00': 0, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 2, '-1.00-0.00': 1, '0.00-1.00': 9, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 3, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 3}",0.0,0.0,5,0.45,5.636078500107588,0.4232848908934412,1.0793650793650793,1,6.8933333333333335,4.77955804276662,0.6,ddde,0.25,0.5,0.9852281360342515,21,3.0,7.0,"[0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5, -2.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.5]","[1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0, -5.0, -0.2, 1.0, 0.5, 2.0, 0.5, 2.0]","[0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1, -1, -1, 0, -1, 1, -1, 1]",0.40649325847907264,1.6556017460492918,0.10940547502095982,4,0,0.0,6.0,0.0,0.0,1.0,0.8,0.05,0.0,0.45,0.15,59.98507259619942,0.0633922428620571,0.5333333333333332,405.86368311847906,0.7610313022153207,0.15025799793601652,0.6117462319379943,0.5411332623109634,0.9800951699740728,0.09770588606795504,7.860185057472165,0.0,3.520419388202173,2.696182946417926,0.6,75.0,0.08333333333333333,0.125,997.7868736307531
289,10.0,2.4364950105649585,3.0230370655328804,77.66666666666667,76.0,9,8.473684210526315,0,"{0: 1.0, 7: 2.0, 2: 2.0, 9: 1.0, 4: 4.0, 6: 4.0, 8: 3.0, 3: 2.0, 5: 2.0}",-0.760457856399583,-0.24184181329229906,2.7666443551086073,"[2, 2, 6, -8, 2, -4, 1, 2, 2, 1, -3, 2, -4, 1, 2, 2, 1, -3, 2, -4]",7.0,2.7,2.0,2.1577174691301484,"{-8.0: 0.02702702702702703, -4.0: 0.20270270270270271, -3.0: 0.05405405405405406, 1.0: 0.32432432432432434, 2.0: 0.3648648648648649, 6.0: 0.02702702702702703}","['up', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'up', 'up', 'down', 'up', 'down']",4.545454545454546,1,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 3, '-3.00--2.00': 2, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 4, '2.00-3.00': 9, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 1}",0.0,0.0,4,0.45,2.220234978414447,0.23715053642741757,0.8571428571428571,-1,8.771929824561404,9.409241977251204,0.6363636363636364,eaaa,0.75,0.25,1.3787834934861753,21,3.0,7.0,"[0.5, 0.25, 0.25, 0.25, 0.25, 0.5, -2.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5, -2.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5]","[0.5, 1.0, 1.0, 1.0, 2.0, -4.0, -0.25, 0.5, 1.0, 1.0, 1.0, 2.0, -4.0, -0.25, 0.5, 1.0, 1.0, 1.0, 2.0]","[-1, 0, 0, 0, 1, -1, -1, -1, 0, 0, 0, 1, -1, -1, -1, 0, 0, 0, 1]",0.31567691764852823,1.2369292795253772,0.10927117298879777,4,0,0.0,2.0,1.0,1.0,1.0,0.25,0.2,0.0,0.0,0.65,61.625152251619966,0.06504772961816305,0.42803030303030304,550.0150679475939,0.7796786356490657,0.27640608875129,0.8136580694613026,0.7012068206249888,0.9851535603687903,0.09224925535571084,8.499232866039245,1.791759469228055,4.429983324358942,3.0544911199369515,0.6837121212121213,31.910009182736456,0.03484848484848485,0.17777777777777778,1337.6948650535237
290,11.0,2.5323306286301586,3.0230370655328804,77.66666666666667,76.0,9,8.473684210526315,0,"{7: 3.0, 2: 2.0, 9: 1.0, 4: 4.0, 6: 4.0, 1: 1.0, 8: 2.0, 3: 2.0, 5: 2.0}",-1.2000000000000002,0.0,2.581988897471611,"[2, 2, 1, -3, 2, -4, 1, 2, 2, 6, -8, 2, -4, 1, 2, 2, 1, -3, 2, -4]",7.0,2.7,2.0,2.1577174691301484,"{-8.0: 0.02702702702702703, -4.0: 0.20270270270270271, -3.0: 0.05405405405405406, 1.0: 0.32432432432432434, 2.0: 0.3648648648648649, 6.0: 0.02702702702702703}","['up', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'up', 'up', 'down', 'up', 'down']",4.545454545454546,1,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 3, '-3.00--2.00': 2, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 4, '2.00-3.00': 9, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 1}",0.0,0.0,4,0.45,2.444501163325557,0.24912995188652998,0.8571428571428571,-1,8.771929824561404,8.625819491779428,0.6363636363636364,daaa,0.75,0.25,1.3787834934861753,21,3.0,7.0,"[0.5, 0.25, 0.25, 0.25, 0.25, 0.5, -2.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5, -2.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5]","[0.5, 1.0, 1.0, 1.0, 2.0, -4.0, -0.25, 0.5, 1.0, 1.0, 1.0, 2.0, -4.0, -0.25, 0.5, 1.0, 1.0, 1.0, 2.0]","[-1, 0, 0, 0, 1, -1, -1, -1, 0, 0, 0, 1, -1, -1, -1, 0, 0, 0, 1]",0.39462926465588166,1.3117569352708058,0.11729286758628188,4,0,0.0,2.0,1.0,1.0,1.0,0.25,0.2,0.0,0.0,0.65,59.895048445391595,0.0632094943240454,0.4007867132867133,610.2208515087884,0.7868742398290136,0.3058178534571724,0.8264905749657181,0.7124684141895685,0.9832304482747302,0.09013168943125842,8.499232866039245,1.791759469228055,4.370023691287786,3.0432023313016123,0.6773018648018649,35.77259958378839,0.03892773892773893,0.14652777777777778,1343.0310455650929
291,12.0,2.6246692913372707,2.891851946382239,77.66666666666667,76.0,8,8.380952380952381,0,"{7: 3.0, 2: 3.0, 4: 4.0, 6: 4.0, 8: 3.0, 3: 2.0, 5: 2.0}",-1.2000000000000002,0.0,2.0,"[2, 2, 1, -3, 2, -4, 1, 2, 2, 1, -3, 2, -4, 1, 2, 2, 6, -8, 2, -4]",7.0,2.7,2.0,2.1577174691301484,"{-8.0: 0.02702702702702703, -4.0: 0.20270270270270271, -3.0: 0.05405405405405406, 1.0: 0.32432432432432434, 2.0: 0.3648648648648649, 6.0: 0.02702702702702703}","['up', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'up', 'up', 'down', 'up', 'down']",4.545454545454546,1,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 3, '-3.00--2.00': 2, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 4, '2.00-3.00': 9, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 1}",0.0,0.0,4,0.45,2.507605618413709,0.3136948655115275,0.8571428571428571,-1,8.771929824561404,8.625819491779428,0.6363636363636364,daaa,0.75,0.25,1.3787834934861753,21,3.0,7.0,"[0.5, 0.25, 0.25, 0.25, 0.25, 0.5, -2.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5, -2.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5]","[0.5, 1.0, 1.0, 1.0, 2.0, -4.0, -0.25, 0.5, 1.0, 1.0, 1.0, 2.0, -4.0, -0.25, 0.5, 1.0, 1.0, 1.0, 2.0]","[-1, 0, 0, 0, 1, -1, -1, -1, 0, 0, 0, 1, -1, -1, -1, 0, 0, 0, 1]",0.3257232775138817,1.2427844355553312,0.12157556606189847,4,0,0.0,2.0,1.0,1.0,1.0,0.25,0.2,0.0,0.0,0.65,64.89846593439155,0.06851995184038527,0.49431818181818177,478.90961007219573,0.7658215740644475,0.21921654626762987,0.783951792774422,0.6763351107103645,0.9863876053073473,0.0970195542472666,8.499232866039245,1.0986122886681098,4.442526587175139,3.009235361656076,0.7045454545454546,33.05785123966942,0.03636363636363636,0.15,1332.1640404435395
